time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
31.631559,-0.7867,-0.7850,0.3389,1.162
31.632738,-0.7791,-0.8053,0.3390,1.171
31.633018,-0.7729,-0.8263,0.3395,1.181
31.633386,-0.7676,-0.8475,0.3404,1.193
31.633732,-0.7636,-0.8686,0.3415,1.206
31.633992,-0.7610,-0.8897,0.3431,1.220
31.635471,-0.8336,-0.9444,0.3354,1.304
31.645497,-0.8910,-1.0138,0.2325,1.370
31.656364,-0.9250,-1.0139,0.2518,1.395
31.665568,-0.8453,-0.9996,0.2332,1.330
31.675162,-0.9268,-1.0311,0.2412,1.407
31.686662,-0.8675,-1.1039,0.2327,1.423
31.695317,-0.8716,-1.1265,0.2365,1.444
31.707701,-0.9120,-1.1520,0.2548,1.491
31.716479,-0.9552,-1.2213,0.2352,1.568
31.724497,-0.9435,-1.2784,0.3234,1.621
31.734834,-0.9730,-1.3354,0.3039,1.680
31.748594,-1.0471,-1.3054,0.2938,1.699
31.760120,-1.0751,-1.2463,0.3195,1.677
31.766156,-1.1862,-1.2398,0.1583,1.723
31.775630,-1.1979,-1.2313,0.1692,1.726
31.785401,-1.2057,-1.2590,0.1128,1.747
31.795457,-1.1976,-1.3182,0.1568,1.788
31.806568,-1.2044,-1.3617,0.1438,1.824
31.815553,-1.1766,-1.3527,0.1354,1.798
31.826709,-1.1743,-1.3601,0.2155,1.810
31.835857,-1.1721,-1.3352,0.1992,1.788
31.848811,-1.1705,-1.2708,0.2183,1.741
31.862609,-1.1376,-1.2271,0.1698,1.682
31.865808,-1.1098,-1.2020,0.1042,1.639
31.875545,-1.0873,-1.2247,0.0023,1.638
31.885536,-1.0317,-1.2405,0.0080,1.613
31.895606,-1.0059,-1.2298,-0.0415,1.589
31.905690,-0.9621,-1.2164,-0.0527,1.552
31.915542,-0.8930,-1.2378,0.0316,1.527
31.925396,-0.8506,-1.1857,0.0796,1.461
31.950115,-0.8258,-1.2280,0.0371,1.480
31.992778,-0.7749,-1.1690,0.0133,1.403
31.994117,-0.7416,-1.1806,0.0084,1.394
31.994611,-0.7065,-1.1914,0.0031,1.385
31.994879,-0.6700,-1.2013,-0.0023,1.376
31.995106,-0.6323,-1.2107,-0.0080,1.366
31.995400,-0.5608,-1.2577,-0.1022,1.381
32.007886,-0.4793,-1.2800,-0.0671,1.368
32.017144,-0.4168,-1.2628,0.0182,1.330
32.026222,-0.3400,-1.2374,0.0724,1.285
32.034503,-0.2872,-1.2227,0.0572,1.257
32.047239,-0.2253,-1.2167,0.0014,1.237
32.054883,-0.2070,-1.2339,-0.0423,1.252
32.064110,-0.1486,-1.2527,-0.1146,1.267
32.074626,-0.1246,-1.2181,-0.1293,1.231
32.083980,-0.0681,-1.2234,-0.1342,1.233
32.094479,-0.0175,-1.2136,-0.1006,1.218
32.104897,0.0251,-1.1911,-0.0789,1.194
32.113909,0.0470,-1.1536,-0.0450,1.155
32.123816,0.1107,-1.1342,-0.0157,1.140
32.134060,0.1504,-1.1049,-0.0198,1.115
32.147717,0.1968,-1.0503,-0.0666,1.071
32.153975,0.2062,-1.0057,-0.1486,1.037
32.165399,0.2221,-0.9654,-0.1555,1.003
32.174280,0.1948,-0.9387,-0.2096,0.981
32.184406,0.1963,-0.8562,-0.1074,0.885
32.194224,0.2101,-0.8251,-0.0862,0.856
32.204935,0.2220,-0.7950,-0.0213,0.826
32.215618,0.1958,-0.7721,-0.0423,0.798
32.224966,0.1875,-0.7350,-0.0367,0.759
32.235700,0.1615,-0.6577,-0.0810,0.682
32.247319,0.1515,-0.5909,-0.0868,0.616
32.255159,0.1314,-0.5468,-0.1401,0.580
32.265958,0.1496,-0.5209,-0.1119,0.553
32.280076,0.1651,-0.5035,-0.0881,0.537
32.287738,0.1517,-0.4676,-0.0810,0.498
32.295141,0.1094,-0.4323,-0.0378,0.448
32.304787,0.1103,-0.4047,-0.0400,0.421
32.372257,0.0275,-0.3441,-0.0828,0.355
32.373745,0.0288,-0.3176,-0.0848,0.330
32.374051,0.0307,-0.2924,-0.0867,0.307
32.374295,0.0336,-0.2702,-0.0885,0.286
32.374588,0.0372,-0.2486,-0.0902,0.267
32.374841,0.0410,-0.2266,-0.0920,0.248
32.375190,0.0354,-0.2200,0.1816,0.287
32.385114,0.0257,-0.0675,0.2037,0.216
32.394407,-0.0115,0.0184,0.1301,0.132
32.405329,0.0031,-0.0088,-0.0081,0.012
32.415226,-0.0318,-0.0133,-0.1391,0.143
32.425987,0.0156,-0.0065,-0.1816,0.182
32.435608,0.0155,-0.0215,-0.1402,0.143
32.445432,0.0663,0.0072,-0.0414,0.079
32.455069,0.0909,0.0987,0.1196,0.180
32.466630,0.1275,0.1786,0.2279,0.316
32.480212,0.1710,0.2036,0.2621,0.373
32.484403,0.2023,0.2138,0.1839,0.347
32.495979,0.2134,0.1709,0.0388,0.276
32.504176,0.2379,0.2017,-0.0320,0.313
32.515994,0.2487,0.2211,-0.0336,0.334
32.526986,0.2971,0.2480,-0.0903,0.397
32.535391,0.2944,0.3659,0.0639,0.474
32.546594,0.2646,0.4117,0.1823,0.522
32.555144,0.2845,0.3878,0.2362,0.536
32.567213,0.3185,0.3520,0.2303,0.528
32.581089,0.3091,0.3019,0.1765,0.467
32.584968,0.3037,0.3602,0.1325,0.489
32.594534,0.2660,0.4432,0.1029,0.527
32.604646,0.2395,0.5219,0.0879,0.581
32.614768,0.2750,0.5573,0.0872,0.628
32.626111,0.3194,0.5684,0.0700,0.656
32.635130,0.3412,0.5116,0.1270,0.628
32.650217,0.3810,0.5003,0.1843,0.655
32.653716,0.4245,0.5205,0.2225,0.708
32.665760,0.4427,0.6250,0.2321,0.800
32.679848,0.4404,0.6461,0.2323,0.816
32.734490,0.5179,0.6838,0.1561,0.872
32.735222,0.5124,0.7042,0.1567,0.885
32.735474,0.5055,0.7242,0.1575,0.897
32.735767,0.4969,0.7440,0.1585,0.909
32.736054,0.4865,0.7638,0.1597,0.920
32.736355,0.4602,0.7455,0.2520,0.912
32.753140,0.4616,0.7897,0.2847,0.958
32.754461,0.4521,0.8389,0.3199,1.005
32.769466,0.4009,0.8785,0.3290,1.020
32.774461,0.3964,0.8916,0.3191,1.027
32.784576,0.3676,0.8663,0.2232,0.967
32.793871,0.3311,0.8575,0.2494,0.952
32.804870,0.3083,0.8680,0.2183,0.947
32.814829,0.2734,0.8858,0.2592,0.963
32.826652,0.2314,0.9613,0.3097,1.036
32.834935,0.1966,0.9817,0.3530,1.062
32.844550,0.1673,0.9926,0.3509,1.066
32.854563,0.1485,1.0034,0.3416,1.070
32.868602,0.1114,1.0164,0.2963,1.065
32.881988,0.0544,1.0199,0.2869,1.061
32.885751,0.0226,1.0619,0.2701,1.096
32.894609,-0.0244,1.0992,0.2748,1.133
32.904954,-0.0770,1.1366,0.3057,1.180
32.915509,-0.1060,1.1790,0.3508,1.235
32.925925,-0.1133,1.2023,0.3262,1.251
32.935135,-0.1519,1.2113,0.3324,1.265
32.952348,-0.1930,1.2515,0.3098,1.304
32.954739,-0.1575,1.2773,0.2916,1.320
32.967270,-0.1840,1.2913,0.2756,1.333
32.977439,-0.1843,1.3389,0.3049,1.386
32.984569,-0.1515,1.3749,0.2980,1.415
32.993451,-0.1406,1.4229,0.3246,1.466
33.005009,-0.1208,1.5120,0.3486,1.556
33.016700,-0.0896,1.5271,0.3533,1.570
33.025146,-0.0402,1.5804,0.3483,1.619
33.034462,0.0415,1.5905,0.3002,1.619
33.052086,0.0474,1.6197,0.2976,1.648
33.057934,0.0947,1.6347,0.2926,1.663
33.110473,0.2239,1.6830,0.3019,1.724
33.111937,0.2433,1.7050,0.3018,1.749
33.112292,0.2629,1.7267,0.3017,1.772
33.112676,0.2819,1.7483,0.3017,1.796
33.112926,0.3000,1.7695,0.3019,1.820
33.116735,0.3746,1.8215,0.2543,1.877
33.125694,0.4071,1.8588,0.2619,1.921
33.135052,0.4382,1.8645,0.2530,1.932
33.153895,0.4797,1.8144,0.2298,1.891
33.155044,0.5045,1.5461,-0.3294,1.659
33.167397,0.5352,1.7228,-0.1750,1.812
33.174995,0.4705,2.0770,0.3581,2.160
33.185138,0.5022,2.3695,0.5659,2.487
33.195475,0.5018,2.3590,0.7401,2.523
33.205019,0.5021,2.3749,0.7419,2.538
33.216570,0.5778,1.9175,0.1977,2.012
33.225093,0.4981,1.7972,0.0703,1.866
33.234931,0.3926,1.8521,0.1539,1.900
33.252217,0.5632,1.8177,-0.2773,1.923
33.254328,0.5554,1.8311,-0.2749,1.933
33.266011,0.4686,2.1647,0.0771,2.216
33.274084,0.4162,2.3329,0.3096,2.390
33.286675,0.3868,2.3157,0.5014,2.401
33.294377,0.4165,2.1171,0.3819,2.191
33.303765,0.4026,2.1259,0.3844,2.198
33.314163,0.3727,1.9812,0.2936,2.037
33.322938,0.3258,1.9613,0.0282,1.988
33.333306,0.2304,2.0419,0.0622,2.056
33.353381,0.1922,2.1918,0.1034,2.203
33.354254,0.1754,2.1995,0.1062,2.209
33.366251,0.0833,2.2344,0.2356,2.248
33.373354,0.0923,2.1412,0.2140,2.154
33.383332,-0.0414,1.9966,0.2424,2.012
33.393640,-0.0179,1.8921,0.2107,1.904
33.402980,-0.0764,1.8068,0.0496,1.809
33.413455,-0.0586,1.8608,-0.0734,1.863
33.474688,-0.1830,2.3007,0.1482,2.313
33.475946,-0.1884,2.3053,0.1495,2.318
33.476474,-0.1911,2.2621,0.1440,2.275
33.476728,-0.1911,2.2177,0.1383,2.230
33.477092,-0.1887,2.1722,0.1324,2.184
33.477589,-0.1842,2.1253,0.1262,2.137
33.483801,-0.1229,1.5564,-0.0235,1.561
33.492885,-0.1150,1.5092,-0.0296,1.514
33.505141,-0.1063,1.6512,-0.0544,1.656
33.513738,-0.1300,1.7686,0.0287,1.774
33.523107,-0.0828,1.7586,0.0305,1.761
33.534973,-0.0508,1.6676,0.0393,1.669
33.555094,-0.0410,1.5683,0.0714,1.570
33.556160,-0.0011,1.4703,0.0936,1.473
33.563823,0.0395,1.2897,0.0535,1.291
33.573501,0.0951,1.2412,-0.0848,1.248
33.584299,0.0692,1.3472,-0.0937,1.352
33.595977,0.0982,1.5284,-0.0378,1.532
33.604088,0.1170,1.7265,0.0397,1.731
33.614250,0.1186,1.7387,0.0861,1.745
33.624654,0.2297,1.6481,0.0270,1.664
33.634555,0.2316,1.4860,0.0277,1.504
33.654278,0.3135,1.3420,-0.0409,1.379
33.655224,0.3357,1.2840,-0.0830,1.330
33.670200,0.3173,1.3512,-0.0602,1.389
33.674113,0.3105,1.4498,-0.0491,1.484
33.684741,0.3160,1.5791,0.0221,1.611
33.693015,0.2913,1.5640,0.0141,1.591
33.705045,0.2761,1.4437,0.0495,1.471
33.714559,0.2756,1.2393,0.0398,1.270
33.724716,0.3177,1.0206,-0.0269,1.069
33.734400,0.2708,0.8554,-0.1287,0.906
33.743672,0.2106,0.8451,-0.1147,0.878
33.754965,0.1514,0.9699,-0.0641,0.984
33.766498,0.0533,1.0997,0.0061,1.101
33.775606,0.0268,1.1572,0.0742,1.160
33.786754,-0.0017,1.0688,0.0802,1.072
33.841998,-0.0230,0.7283,-0.0256,0.729
33.842842,-0.0451,0.7122,-0.0234,0.714
33.843152,-0.0679,0.6958,-0.0211,0.699
33.843422,-0.0916,0.6801,-0.0185,0.687
33.843705,-0.1159,0.6652,-0.0158,0.675
33.844774,-0.2289,0.8778,0.0420,0.908
33.855532,-0.2914,0.9102,0.0928,0.960
33.869900,-0.3366,0.8956,0.1315,0.966
33.874228,-0.3691,0.7911,0.1319,0.883
33.883362,-0.3908,0.6450,0.1155,0.763
33.892838,-0.4066,0.4842,0.0272,0.633
33.904073,-0.4283,0.4581,0.0369,0.628
33.915027,-0.4773,0.4859,0.0154,0.681
33.924446,-0.5155,0.5962,0.0656,0.791
33.934710,-0.5448,0.6707,0.1228,0.873
33.945410,-0.5579,0.6661,0.1315,0.879
33.956623,-0.5448,0.5946,0.1400,0.819
33.968808,-0.5201,0.4441,0.1101,0.693
33.976120,-0.4914,0.3170,0.1136,0.596
33.983260,-0.5022,0.2741,0.1339,0.588
33.995492,-0.5018,0.2845,0.1420,0.594
34.004096,-0.4804,0.3098,0.1092,0.582
34.014543,-0.4813,0.3521,0.1240,0.609
34.024365,-0.4831,0.3774,0.1722,0.637
34.034472,-0.4524,0.3469,0.1891,0.601
34.043343,-0.4206,0.2606,0.1940,0.531
34.054060,-0.3806,0.1547,0.1484,0.437
34.066079,-0.3754,0.1348,0.1483,0.425
34.073091,-0.3147,0.0390,0.1457,0.349
34.083056,-0.2802,0.0877,0.1455,0.328
34.093460,-0.2790,0.1940,0.2051,0.397
34.103775,-0.2730,0.1758,0.2050,0.384
34.114881,-0.2263,0.2020,0.1762,0.351
34.123552,-0.1820,0.1316,0.1427,0.266
34.134916,-0.1482,0.0846,0.1692,0.240
34.143429,-0.1106,0.0854,0.2246,0.265
34.208618,-0.0358,0.1217,0.2875,0.314
34.209994,-0.0340,0.1003,0.2883,0.307
34.210261,-0.0332,0.0782,0.2893,0.302
34.210604,-0.0337,0.0555,0.2907,0.298
34.210866,-0.0356,0.0322,0.2922,0.296
34.211095,-0.0389,0.0080,0.2941,0.297
34.214712,-0.0435,-0.0839,0.2149,0.235
34.223928,-0.0492,-0.1091,0.2173,0.248
34.234279,-0.0253,-0.2136,0.2440,0.325
34.243778,-0.0340,-0.2391,0.2470,0.345
34.253523,-0.0404,-0.2289,0.3450,0.416
34.274200,-0.0624,-0.2584,0.3809,0.464
34.275418,-0.0734,-0.2747,0.3906,0.483
34.286896,-0.0831,-0.3198,0.2592,0.420
34.294226,-0.1397,-0.3236,0.2955,0.460
34.303269,-0.1344,-0.3245,0.2697,0.443
34.315756,-0.1727,-0.3180,0.3469,0.501
34.325079,-0.1850,-0.3595,0.3692,0.548
34.332869,-0.2067,-0.4180,0.3867,0.606
34.342940,-0.2594,-0.5287,0.3659,0.693
34.354537,-0.2787,-0.5577,0.3715,0.726
34.363051,-0.3241,-0.5936,0.3508,0.762
34.372710,-0.3831,-0.5668,0.4570,0.823
34.386704,-0.4179,-0.5782,0.4340,0.835
34.393184,-0.4489,-0.6595,0.4373,0.910
34.403019,-0.4643,-0.7603,0.3303,0.950
34.412771,-0.5019,-0.8491,0.3046,1.032
34.423825,-0.5142,-0.8773,0.3242,1.067
34.432666,-0.5393,-0.8783,0.3914,1.102
34.444016,-0.5576,-0.8643,0.3888,1.100
34.453445,-0.6126,-0.8328,0.4267,1.118
34.464421,-0.6102,-0.8321,0.4594,1.130
34.475398,-0.6348,-0.8676,0.4345,1.160
34.491204,-0.6347,-0.8936,0.4378,1.180
34.492728,-0.5966,-1.0489,0.3307,1.251
34.503130,-0.5923,-1.0743,0.3334,1.271
34.514818,-0.5639,-1.3800,-0.3373,1.528
34.577212,-0.6699,-0.5933,1.1652,1.469
34.578714,-0.6602,-0.6106,1.1660,1.473
34.579030,-0.6476,-0.6312,1.1668,1.476
34.579318,-0.6333,-0.6551,1.1679,1.481
34.579864,-0.6160,-0.6821,1.1691,1.487
34.580149,-0.5976,-0.7092,1.1702,1.493
34.584429,-0.3614,-1.5732,0.1625,1.622
34.593766,-0.4103,-1.2355,-0.1036,1.306
34.603412,-0.4151,-0.8996,0.2715,1.027
34.612280,-0.4002,-0.7780,0.3474,0.941
34.624067,-0.3218,-1.0030,0.3949,1.125
34.632914,-0.2279,-1.2933,0.4762,1.397
34.643548,-0.1263,-1.5966,0.2777,1.626
34.655156,-0.0848,-1.6826,0.3376,1.718
34.664851,-0.1062,-1.4816,0.5457,1.582
34.676014,-0.0973,-1.3120,0.5382,1.421
34.689124,-0.1152,-1.1322,0.2770,1.171
34.693030,-0.0760,-1.1685,0.2076,1.189
34.703701,-0.0416,-1.3086,-0.0173,1.309
34.712285,0.0497,-1.4875,0.0503,1.489
34.724049,0.0416,-1.6252,0.0676,1.627
34.733450,0.1063,-1.7119,0.1713,1.724
34.743941,0.1014,-1.5552,0.3434,1.596
34.754906,0.0845,-1.3168,0.6284,1.461
34.763475,0.0706,-1.1941,0.5719,1.326
34.774934,0.0433,-1.2114,0.3725,1.268
34.788949,0.0299,-1.3185,0.1185,1.324
34.793714,0.0320,-1.4525,-0.1165,1.458
34.803540,0.0445,-1.5010,-0.2298,1.519
34.812832,0.0289,-1.4028,-0.1090,1.407
34.826358,-0.0289,-1.1667,0.1439,1.176
34.833137,-0.0222,-1.0326,0.3752,1.099
34.842320,-0.0374,-1.0791,0.3288,1.129
34.854188,-0.0615,-1.2041,0.2444,1.230
34.863207,-0.0088,-1.2555,0.0093,1.256
34.872838,-0.0330,-1.2704,-0.0297,1.271
34.885789,-0.0291,-1.2336,-0.0352,1.234
34.920786,-0.0921,-1.0691,-0.0427,1.074
34.922365,-0.0874,-1.0363,-0.0475,1.041
34.922647,-0.0826,-1.0059,-0.0519,1.011
34.950917,-0.0911,-1.1530,0.0398,1.157
34.951652,-0.0844,-1.1285,0.0362,1.132
34.951940,-0.0770,-1.1041,0.0325,1.107
34.952238,-0.1027,-1.1713,0.0023,1.176
34.963486,-0.1248,-1.0799,-0.0666,1.089
34.973772,-0.1416,-0.8890,0.0129,0.900
34.986475,-0.1980,-0.6930,-0.0250,0.721
34.992554,-0.1855,-0.5930,-0.0005,0.621
35.002063,-0.1714,-0.6947,-0.1266,0.727
35.011929,-0.1292,-0.8321,-0.2932,0.892
35.022416,-0.1030,-0.9209,-0.3328,0.985
35.031823,-0.0739,-0.8656,-0.2072,0.893
35.042189,-0.1334,-0.7565,-0.0816,0.772
35.056823,-0.1461,-0.6001,-0.1166,0.629
35.062388,-0.0918,-0.5166,0.0974,0.534
35.071351,-0.0708,-0.4942,0.0936,0.508
35.084329,-0.0059,-0.6420,-0.0848,0.648
35.092542,0.0471,-0.6452,-0.1627,0.667
35.103001,0.0305,-0.4961,-0.1735,0.526
35.112437,0.0351,-0.4267,-0.1171,0.444
35.123615,0.1281,-0.3848,-0.2688,0.487
35.134976,0.1030,-0.3612,-0.2503,0.451
35.144779,0.2067,-0.3704,-0.1717,0.458
35.151726,0.2761,-0.4064,-0.1264,0.507
35.162372,0.3651,-0.4280,-0.0737,0.567
35.173420,0.3251,-0.1569,-0.4255,0.558
35.183820,0.4855,-0.3165,-0.2192,0.620
35.194797,0.4899,-0.5481,-0.1753,0.756
35.210073,0.5875,-0.6158,-0.0859,0.855
35.212107,0.5326,-0.4819,0.1186,0.728
35.222760,0.5420,-0.3182,0.1339,0.643
35.232618,0.5289,-0.1612,0.1495,0.573
35.242404,0.5280,-0.0958,-0.1938,0.571
35.260584,0.5431,-0.1535,-0.3429,0.660
35.317988,0.5498,-0.1579,-0.3458,0.668
35.319251,0.5441,-0.1401,-0.3461,0.660
35.319537,0.5374,-0.1254,-0.3463,0.651
35.319813,0.5296,-0.1114,-0.3463,0.642
35.320084,0.5199,-0.0969,-0.3461,0.632
35.320353,0.5081,-0.0808,-0.3459,0.620
35.323281,0.5298,-0.0369,0.2004,0.568
35.333749,0.4677,-0.0101,0.0981,0.478
35.343122,0.4671,-0.0029,-0.0591,0.471
35.359599,0.4494,0.0634,-0.2785,0.532
35.362956,0.4317,0.0929,-0.3637,0.572
35.372178,0.3784,0.0996,-0.3340,0.514
35.384936,0.4066,0.1172,-0.1988,0.467
35.392583,0.3195,0.1341,-0.0444,0.349
35.402838,0.3691,0.0907,0.0956,0.392
35.412085,0.3755,0.1139,0.1222,0.411
35.425708,0.3450,0.1331,0.1417,0.396
35.432666,0.2388,0.3089,0.0966,0.402
35.442702,0.1895,0.4160,0.0301,0.458
35.460198,0.1206,0.4363,-0.1058,0.465
35.462258,0.1119,0.3961,-0.2416,0.477
35.473745,0.0938,0.3193,-0.2123,0.395
35.483680,0.0899,0.2809,-0.1063,0.313
35.492798,0.0910,0.3054,0.0979,0.333
35.503920,0.0873,0.3593,0.1657,0.405
35.512976,0.1151,0.3732,0.3028,0.494
35.527650,0.0807,0.4378,0.2174,0.495
35.532517,0.0183,0.5273,0.1654,0.553
35.542418,0.0160,0.5426,0.0655,0.547
35.553112,-0.0093,0.5265,-0.0798,0.533
35.562562,-0.0289,0.5389,-0.0864,0.547
35.577198,-0.0120,0.5441,-0.0428,0.546
35.583067,-0.0063,0.5571,0.1182,0.570
35.592364,-0.0095,0.5749,0.1187,0.587
35.602873,0.0521,0.6221,0.3228,0.703
35.612913,0.0566,0.6481,0.3544,0.741
35.622698,0.0450,0.6825,0.2736,0.737
35.687209,0.0967,0.6839,0.0394,0.692
35.688517,0.0965,0.7041,0.0399,0.712
35.688801,0.0974,0.7241,0.0402,0.732
35.689102,0.0989,0.7439,0.0406,0.752
35.689541,0.1011,0.7636,0.0409,0.771
35.689793,0.1036,0.7839,0.0412,0.792
35.692867,0.3482,0.8288,0.3409,0.961
35.704048,0.3222,0.8982,0.3964,1.033
35.713918,0.3755,0.9201,0.4592,1.095
35.722634,0.4506,0.8873,0.3232,1.046
35.732715,0.4682,0.8620,0.2305,1.008
35.742233,0.4612,0.9400,0.1761,1.062
35.753900,0.4700,1.0040,0.2177,1.130
35.763568,0.5404,1.0826,0.2307,1.232
35.772155,0.5807,1.0745,0.2391,1.245
35.782997,0.5814,1.0802,0.3074,1.265
35.794815,0.5301,1.1221,0.3737,1.296
35.808171,0.4893,1.1665,0.4257,1.335
35.811517,0.4707,1.2543,0.4325,1.408
35.822529,0.4578,1.2871,0.3916,1.421
35.832338,0.4292,1.2840,0.3079,1.388
35.842570,0.4470,1.2948,0.2482,1.392
35.852814,0.4559,1.3225,0.2439,1.420
35.862657,0.4527,1.4006,0.2758,1.498
35.880697,0.4525,1.4549,0.3607,1.566
35.883537,0.4385,1.4973,0.4339,1.619
35.893866,0.4614,1.5326,0.4619,1.666
35.902624,0.4396,1.5561,0.4662,1.683
35.912122,0.4038,1.5246,0.4493,1.640
35.923138,0.3975,1.5463,0.4471,1.658
35.931397,0.3540,1.6137,0.4429,1.710
35.943497,0.2900,1.6332,0.3814,1.702
35.953610,0.2153,1.6381,0.4136,1.703
35.961499,0.0652,1.7003,0.4246,1.754
35.978554,-0.0112,1.7027,0.4693,1.766
35.982584,-0.0778,1.7460,0.4974,1.817
35.992133,-0.1703,1.7461,0.4921,1.822
36.056266,-0.3051,1.7510,0.4413,1.831
36.059530,-0.3334,1.7752,0.4480,1.861
36.059675,-0.3599,1.7997,0.4546,1.891
36.059917,-0.3848,1.8244,0.4611,1.921
36.060019,-0.4076,1.8494,0.4675,1.951
36.060104,-0.4276,1.8747,0.4736,1.980
36.061728,-0.5265,1.9002,0.4746,2.028
36.070388,-0.5579,1.9091,0.4155,2.032
36.080324,-0.6250,1.9234,0.4950,2.082
36.090854,-0.6125,2.0055,0.4928,2.154
36.100661,-0.6034,2.1004,0.5117,2.244
36.110331,-0.5796,2.1620,0.5327,2.301
36.122361,-0.5527,2.1829,0.4408,2.295
36.130443,-0.5231,2.1605,0.3819,2.255
36.140474,-0.5177,2.1927,0.4138,2.291
36.150670,-0.4494,2.2515,0.4022,2.331
36.160331,-0.4437,2.2837,0.4549,2.370
36.171788,-0.4601,2.2989,0.4571,2.389
36.181300,-0.4339,2.3189,0.4352,2.399
36.190915,-0.3744,2.3846,0.3939,2.446
36.200476,-0.3783,2.4358,0.3502,2.490
36.211043,-0.3208,2.4626,0.3134,2.503
36.221628,-0.2955,2.4911,0.3075,2.527
36.231866,-0.2577,2.5048,0.3662,2.544
36.242754,-0.2362,2.5323,0.4153,2.577
36.250954,-0.1785,2.5572,0.4788,2.608
36.261076,-0.1037,2.5942,0.4467,2.634
36.271677,-0.0816,2.6186,0.4480,2.658
36.281467,-0.0094,2.6281,0.3632,2.653
36.290967,0.0265,2.6201,0.2832,2.635
36.300856,0.0498,2.6206,0.2248,2.631
36.311257,0.0914,2.6250,0.2190,2.636
36.320367,0.1176,2.6599,0.2637,2.675
36.330306,0.1356,2.6797,0.2653,2.696
36.341124,0.1643,2.5763,0.0802,2.583
36.351268,0.1735,2.6953,0.1632,2.706
36.360673,0.1110,2.8189,0.4537,2.857
36.415603,0.1002,2.7688,0.4071,2.800
36.416935,0.1101,2.7443,0.4012,2.776
36.417687,0.1190,2.7192,0.3953,2.750
36.418101,0.1268,2.6927,0.3894,2.724
36.418470,0.1334,2.6634,0.3832,2.694
36.421588,0.1214,2.3519,0.0944,2.357
36.431733,0.0243,2.3496,0.0617,2.351
36.442688,0.0558,2.3696,0.1966,2.378
36.452311,-0.0089,2.3868,0.2261,2.397
36.461906,-0.0133,2.2981,0.1599,2.304
36.479859,-0.0197,2.1363,0.1367,2.141
36.482505,-0.0117,2.0232,-0.0015,2.023
36.492665,-0.0159,1.9921,-0.0009,1.992
36.501835,-0.0274,1.9810,0.0502,1.982
36.510755,-0.0480,1.9511,0.0632,1.953
36.522088,-0.0322,1.9425,0.0930,1.945
36.531818,-0.0277,1.9017,0.0869,1.904
36.542252,-0.0107,1.7675,-0.0819,1.769
36.552109,-0.0389,1.7488,-0.0518,1.750
36.561712,-0.0359,1.7811,-0.0047,1.782
36.571536,0.0131,1.7987,0.0162,1.799
36.581628,-0.0003,1.7239,0.0538,1.725
36.594431,0.0054,1.6811,0.0484,1.682
36.601598,-0.0231,1.5181,-0.0525,1.519
36.611864,-0.0182,1.4748,-0.0575,1.476
36.620781,0.0747,1.4633,-0.0478,1.466
36.630968,0.0756,1.4323,-0.0977,1.438
36.642033,0.0874,1.3940,-0.0636,1.398
36.651878,0.1245,1.3235,-0.0842,1.332
36.662348,0.1582,1.2595,-0.0711,1.271
36.680730,0.1666,1.1731,-0.1391,1.193
36.681841,0.1808,1.1202,-0.1134,1.140
36.693107,0.2658,1.1457,-0.0872,1.179
36.700494,0.2583,1.1370,-0.0659,1.168
36.711299,0.2358,1.1994,-0.0828,1.225
36.723220,0.2699,1.2154,-0.0878,1.248
36.783898,0.3040,1.1466,-0.1526,1.196
36.785054,0.3017,1.1390,-0.1529,1.188
36.785781,0.2990,1.1304,-0.1531,1.179
36.786093,0.2958,1.1211,-0.1533,1.170
36.786870,0.2922,1.1114,-0.1535,1.159
36.787112,0.2882,1.1014,-0.1537,1.149
36.791157,0.4082,1.1962,-0.0317,1.264
36.799889,0.4271,1.1921,-0.0126,1.266
36.811320,0.4503,1.1841,-0.0175,1.267
36.820843,0.4753,1.1391,-0.0727,1.236
36.831426,0.4539,1.0859,-0.1158,1.183
36.840294,0.4222,1.0562,-0.1205,1.144
36.850484,0.4351,1.0862,-0.0700,1.172
36.862665,0.4205,1.0866,-0.0768,1.168
36.871461,0.3977,1.0793,-0.0309,1.151
36.882676,0.4124,1.0807,0.0295,1.157
36.895727,0.4070,1.0694,0.0446,1.145
36.901446,0.4054,1.0188,0.0238,1.097
36.912121,0.3883,0.9860,0.0272,1.060
36.921360,0.3822,0.9478,0.0163,1.022
36.931978,0.3680,0.9045,0.0224,0.977
36.944094,0.3551,0.9111,0.0574,0.980
36.951966,0.2984,0.8956,0.0877,0.948
36.960568,0.3174,0.8650,0.1159,0.929
36.970455,0.3384,0.8196,0.0916,0.891
36.981626,0.2965,0.7733,0.1009,0.834
36.992139,0.2968,0.6904,0.1080,0.759
37.000512,0.2458,0.6717,0.1441,0.730
37.010844,0.2327,0.6479,0.1421,0.703
37.024944,0.1998,0.6309,0.1786,0.685
37.031178,0.1668,0.5872,0.1458,0.628
37.040495,0.1861,0.6074,0.2209,0.673
37.049725,0.1430,0.5767,0.1765,0.620
37.060255,0.1218,0.5188,0.2735,0.599
37.069132,0.1317,0.4099,0.2652,0.506
37.082638,0.1009,0.3436,0.2738,0.451
37.094852,0.1014,0.3177,0.2802,0.436
37.150839,-0.0470,0.3950,0.2940,0.495
37.151835,-0.0705,0.3644,0.2984,0.476
