time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
151.958297,-0.2844,0.5164,0.1275,0.603
151.966703,-0.2832,0.5076,0.1278,0.595
151.976476,-0.3538,0.4673,0.1543,0.606
151.986640,-0.3486,0.4548,0.1542,0.593
151.997531,-0.3638,0.3080,0.0942,0.486
152.006044,-0.3494,0.1949,0.0581,0.404
152.016702,-0.3171,0.0731,-0.0118,0.326
152.027196,-0.2670,0.0393,-0.0388,0.273
152.042869,-0.2275,-0.0257,-0.0897,0.246
152.048040,-0.1578,-0.0458,-0.1526,0.224
152.057304,-0.0799,-0.0501,-0.1483,0.176
152.066211,0.0083,-0.0110,-0.1103,0.111
152.077983,0.0679,-0.0240,-0.0745,0.104
152.085866,0.1735,0.0229,-0.0192,0.176
152.096517,0.2221,-0.0068,-0.0093,0.222
152.107084,0.2581,-0.0366,0.0152,0.261
152.117652,0.2439,-0.0688,0.0277,0.255
152.126346,0.2275,-0.1510,0.0664,0.281
152.136698,0.2304,-0.1605,0.0525,0.286
152.146104,0.2020,-0.1595,0.0744,0.268
152.158897,0.1613,-0.1574,0.0436,0.230
152.172955,0.1108,-0.1616,0.0606,0.205
152.175897,0.1058,-0.1870,0.0801,0.229
152.186392,0.0889,-0.1949,0.0563,0.222
152.196428,0.0867,-0.1925,0.0565,0.219
152.208404,0.0421,-0.2561,0.0636,0.267
152.217634,0.0251,-0.2298,-0.0180,0.232
152.227710,0.0452,-0.2051,-0.0089,0.210
152.282916,0.0736,-0.1826,-0.0024,0.197
152.284250,0.0764,-0.1770,-0.0031,0.193
152.284534,0.0800,-0.1713,-0.0039,0.189
152.284836,0.0834,-0.1654,-0.0046,0.185
152.285103,0.0864,-0.1591,-0.0054,0.181
152.289822,0.2940,-0.2477,-0.0946,0.396
152.295942,0.3442,-0.2134,-0.0807,0.413
152.306876,0.3872,-0.1186,-0.0761,0.412
152.318294,0.4498,-0.0575,-0.0760,0.460
152.326359,0.4596,0.0295,-0.0444,0.463
152.335587,0.4625,0.0987,-0.0627,0.477
152.345658,0.4467,0.1160,-0.0592,0.465
152.358923,0.4270,0.1032,-0.0410,0.441
152.366085,0.4131,0.1057,-0.0393,0.428
152.376869,0.3369,0.0017,0.0152,0.337
152.386108,0.2967,-0.0334,0.0530,0.303
152.395703,0.2857,-0.0446,0.0763,0.299
152.405897,0.2679,-0.0819,0.1116,0.302
152.415414,0.2392,-0.0924,0.0941,0.273
152.426324,0.1879,-0.0830,0.1122,0.234
152.439728,0.1527,-0.0902,0.0703,0.191
152.445484,0.1119,-0.0685,0.0137,0.132
152.456293,0.1039,-0.0660,0.0096,0.123
152.467815,0.1117,-0.0731,-0.0163,0.135
152.476653,0.1614,-0.0875,-0.0112,0.184
152.485594,0.2140,-0.0634,-0.0373,0.226
152.495651,0.2448,-0.1087,-0.0657,0.276
152.505633,0.2771,-0.1247,-0.0917,0.317
152.515664,0.2917,-0.1404,-0.1151,0.344
152.525731,0.2765,-0.1651,-0.1193,0.343
152.544182,0.2793,-0.1411,-0.1305,0.339
152.545334,0.2715,-0.1356,-0.1368,0.333
152.557511,0.2342,-0.0939,-0.1023,0.272
152.565489,0.2207,-0.0836,-0.0940,0.254
152.575967,0.1449,-0.0785,-0.0427,0.170
152.585466,0.0606,-0.0760,-0.0250,0.100
152.622938,0.0138,-0.0572,0.0284,0.065
152.623703,0.0090,-0.0532,0.0290,0.061
152.624026,0.0062,-0.0497,0.0293,0.058
152.651590,0.0309,0.1083,0.0701,0.133
152.652859,0.0299,0.1101,0.0702,0.134
152.653153,0.0301,0.1114,0.0701,0.135
152.656861,0.0735,0.1242,0.0485,0.152
152.667955,0.0882,0.1248,0.0293,0.156
152.678032,0.0882,0.1254,0.0292,0.156
152.686720,0.1429,0.1214,-0.0282,0.190
152.698236,0.1420,0.1366,-0.0401,0.201
152.707462,0.1190,0.1324,-0.0638,0.189
152.715557,0.1171,0.1328,-0.0635,0.188
152.725602,0.0670,0.1665,-0.0824,0.197
152.742903,0.0457,0.1543,-0.0916,0.185
152.745153,0.0078,0.1132,-0.0554,0.126
152.755756,-0.0198,0.1128,-0.0360,0.120
152.765622,-0.0041,0.0956,-0.0143,0.097
152.775493,-0.0383,0.1168,0.0290,0.126
152.785116,-0.0270,0.1236,0.0770,0.148
152.795765,-0.0036,0.1446,0.0819,0.166
152.805292,0.0201,0.1537,0.0484,0.162
152.814881,0.0368,0.1554,0.0077,0.160
152.825258,0.0418,0.1399,-0.0449,0.153
152.844443,0.0445,0.1434,-0.0569,0.161
152.845415,0.0685,0.1229,-0.0305,0.144
152.856509,0.0662,0.1457,-0.0041,0.160
152.865187,0.0855,0.1134,0.0198,0.143
152.875653,0.0809,0.0887,0.0007,0.120
152.884909,0.0810,0.0881,0.0007,0.120
152.894803,-0.0024,0.0301,0.0342,0.046
152.906048,-0.0329,0.0132,0.0030,0.036
152.915915,-0.0512,0.0371,0.0196,0.066
152.925468,-0.0479,0.0613,0.0003,0.078
152.944642,-0.0567,0.0975,-0.0022,0.113
152.945741,-0.0824,0.1265,-0.0239,0.153
152.957619,-0.0672,0.1337,0.0286,0.152
152.967137,-0.0567,0.1220,0.0237,0.137
153.020470,-0.0173,0.1098,0.0666,0.130
153.021740,-0.0161,0.1096,0.0665,0.129
153.022038,-0.0150,0.1095,0.0663,0.129
153.022322,-0.0138,0.1097,0.0661,0.129
153.022884,-0.0129,0.1101,0.0659,0.129
153.026091,-0.0002,0.1103,-0.0108,0.111
153.037368,0.0362,0.0864,0.0442,0.104
153.046019,0.0364,0.0863,0.0442,0.104
153.062913,0.0506,0.0433,0.0514,0.084
153.065303,0.0598,0.0747,0.0514,0.109
153.075991,0.0377,0.1326,0.0156,0.139
153.087660,0.0060,0.1859,-0.0442,0.191
153.096457,-0.0300,0.2101,-0.0538,0.219
153.105137,-0.0704,0.2068,-0.0873,0.235
153.116673,-0.0865,0.1765,-0.0921,0.217
153.126376,-0.0756,0.1239,-0.0515,0.154
153.135854,-0.0331,0.0716,0.0057,0.079
153.146948,-0.0197,0.0630,0.0630,0.091
153.160207,-0.0016,0.1057,0.0772,0.131
153.166158,0.0070,0.1413,0.0555,0.152
153.174937,-0.0013,0.1791,0.0242,0.181
153.187359,0.0190,0.1925,0.0025,0.193
153.196637,0.0392,0.2098,0.0144,0.214
153.206472,0.0519,0.1809,0.0072,0.188
153.216614,0.0597,0.1495,-0.0095,0.161
153.225147,0.0360,0.1083,0.0241,0.117
153.246984,0.0292,0.1037,0.0313,0.112
153.248116,0.0225,0.1066,0.0577,0.123
153.259028,0.0349,0.1074,0.0194,0.115
153.265699,0.0352,0.1297,0.0050,0.134
153.278016,0.0186,0.1328,-0.0308,0.138
153.285898,0.0045,0.0996,-0.0212,0.102
153.294983,-0.0263,0.0906,0.0076,0.095
153.305402,-0.0569,0.0985,0.0219,0.116
153.315657,-0.0370,0.0876,0.0291,0.099
153.325762,-0.0552,0.0891,0.0409,0.113
153.387486,-0.0975,0.0308,0.0121,0.103
153.388670,-0.0966,0.0299,0.0120,0.102
153.389028,-0.0957,0.0292,0.0119,0.101
153.389277,-0.0949,0.0286,0.0118,0.100
153.389547,-0.0944,0.0281,0.0118,0.099
153.389785,-0.0938,0.0276,0.0117,0.098
153.395557,-0.1240,0.1183,-0.0195,0.173
153.405461,-0.1229,0.1369,-0.0149,0.185
153.414989,-0.1380,0.1718,0.0232,0.222
153.424554,-0.1666,0.1581,0.0612,0.238
153.436193,-0.1773,0.1390,0.0991,0.246
153.447594,-0.1729,0.1364,0.0986,0.241
153.460964,-0.1322,0.1486,0.0620,0.208
153.464182,-0.1275,0.1464,0.0614,0.204
153.476146,-0.1538,0.1319,0.0561,0.210
153.485235,-0.1680,0.0906,0.0219,0.192
153.495388,-0.1483,0.0321,0.0046,0.152
153.505880,-0.1242,-0.0140,0.0136,0.126
153.515067,-0.1005,-0.0664,0.0154,0.121
153.524575,-0.0964,-0.0677,0.0149,0.119
153.535791,-0.0567,-0.0681,0.0239,0.092
153.547219,-0.0440,-0.0942,0.0306,0.108
153.560828,-0.0415,-0.0718,0.0326,0.089
153.565222,-0.0638,-0.0779,0.0299,0.105
153.574687,-0.0626,-0.0762,0.0297,0.103
153.585143,-0.0617,-0.0715,0.0270,0.098
153.594449,-0.0607,-0.0594,-0.0020,0.085
153.606301,-0.0955,-0.0212,0.0025,0.098
153.615367,-0.1015,0.0501,0.0597,0.128
153.625646,-0.0955,0.0491,0.0188,0.109
153.634553,-0.0872,0.0480,0.0545,0.113
153.645117,-0.0885,0.0176,0.0423,0.100
153.654227,-0.0872,0.0182,0.0421,0.099
153.665304,-0.0763,0.0284,0.0131,0.082
153.679198,-0.0749,0.0289,0.0129,0.081
153.684489,-0.0144,0.0126,0.0152,0.024
153.694733,0.0123,-0.0111,0.0510,0.054
153.753793,-0.0306,0.0132,0.0294,0.044
153.755015,-0.0306,0.0135,0.0294,0.045
153.755285,-0.0306,0.0136,0.0294,0.045
153.755531,-0.0307,0.0135,0.0295,0.045
153.755777,-0.0306,0.0133,0.0295,0.045
153.755993,-0.0302,0.0133,0.0294,0.044
153.763734,-0.1750,-0.1205,0.0148,0.213
153.774517,-0.1656,-0.1553,0.0073,0.227
153.783853,-0.1838,-0.1670,-0.0221,0.249
153.793221,-0.1842,-0.1389,-0.0301,0.233
153.804450,-0.1047,-0.1124,0.0025,0.154
153.814640,-0.0710,-0.0473,0.0087,0.086
153.823546,-0.0596,-0.0496,0.0127,0.079
153.833920,-0.0152,-0.0381,0.0071,0.042
153.844829,-0.0218,-0.0369,0.0161,0.046
153.854462,-0.0169,-0.0221,0.0228,0.036
153.864598,0.0094,-0.0102,0.0200,0.024
153.876646,0.0304,-0.0034,0.0532,0.061
153.884365,0.0273,-0.0064,0.0481,0.056
153.893878,0.0407,0.0021,0.0478,0.063
153.904888,0.0730,-0.0137,0.0165,0.076
153.915512,0.0644,-0.0104,-0.0124,0.066
153.924900,0.1012,0.0071,-0.0078,0.102
153.934064,0.0945,-0.0043,-0.0103,0.095
153.944991,0.1306,-0.0446,0.0136,0.139
153.955562,0.1108,-0.0345,0.0137,0.117
153.966982,0.1096,-0.0335,0.0426,0.122
153.980792,0.0647,-0.0370,0.0236,0.078
153.985208,0.0293,-0.0473,-0.0097,0.057
153.994183,-0.0131,-0.0577,-0.0263,0.065
154.003116,-0.0170,-0.0513,-0.0525,0.075
154.014490,-0.0615,-0.0689,-0.0141,0.093
154.024328,-0.0841,-0.0503,0.0147,0.099
154.034236,-0.0466,-0.0268,0.0147,0.056
154.046115,-0.0734,-0.0395,0.0459,0.095
154.065917,-0.0543,-0.0209,0.0530,0.079
154.067175,-0.0442,-0.0165,0.0528,0.071
154.123352,-0.0579,0.0093,0.0215,0.062
154.124651,-0.0571,0.0110,0.0213,0.062
154.124939,-0.0561,0.0126,0.0211,0.061
154.125278,-0.0547,0.0142,0.0209,0.060
154.125567,-0.0534,0.0155,0.0206,0.059
154.125891,-0.0518,0.0790,-0.0108,0.095
154.135055,0.0311,0.0993,-0.0470,0.114
154.144586,0.0347,0.0879,-0.0232,0.097
154.154708,0.0815,0.0714,-0.0497,0.119
154.166020,0.1017,0.0763,-0.0666,0.143
154.178423,0.1195,0.0739,-0.0404,0.146
154.184285,0.0913,0.0404,-0.0094,0.100
154.194199,0.0652,0.0645,0.0049,0.092
154.204548,0.0603,0.0693,0.0145,0.093
154.213714,0.0264,0.0883,0.0361,0.099
154.225615,0.0306,0.0833,0.0099,0.089
154.234155,0.0228,0.0808,0.0124,0.085
154.244978,0.0222,0.0926,0.0196,0.097
154.254164,0.0050,0.1114,0.0269,0.115
154.265576,0.0093,0.1039,0.0581,0.119
154.279270,-0.0200,0.1155,0.0462,0.126
154.284287,-0.0232,0.0840,0.0368,0.095
154.293572,-0.0027,0.0620,0.0250,0.067
154.304530,-0.0304,0.0329,0.0348,0.057
154.313303,-0.0316,0.0326,0.0349,0.057
154.324138,-0.0041,0.0110,0.0136,0.018
154.333636,-0.0029,0.0325,0.0185,0.038
154.344563,-0.0088,0.0280,0.0019,0.029
154.354078,-0.0146,0.0811,0.0331,0.089
154.365844,-0.0153,0.0938,-0.0099,0.096
154.379064,-0.0184,0.0990,-0.0002,0.101
154.384303,-0.0380,0.0874,-0.0098,0.096
154.393597,-0.0452,0.1022,-0.0026,0.112
154.404467,-0.0398,0.1237,0.0069,0.130
154.414095,-0.0626,0.1167,-0.0076,0.133
154.423986,-0.0539,0.1360,0.0137,0.147
154.467016,-0.0163,0.1551,-0.0464,0.163
154.468098,-0.0149,0.1548,-0.0466,0.162
154.468385,-0.0142,0.1540,-0.0466,0.162
154.496990,0.0335,0.2459,-0.0896,0.264
154.497926,0.0321,0.2439,-0.0894,0.262
154.498115,0.0295,0.2412,-0.0889,0.259
154.498304,0.0255,0.2380,-0.0882,0.255
154.504141,-0.0419,0.2241,-0.0753,0.240
154.514328,-0.0813,0.2029,-0.0456,0.223
154.524879,-0.1330,0.1953,-0.0326,0.238
154.535230,-0.1798,0.1346,0.0474,0.230
154.544169,-0.2139,0.0977,0.1058,0.258
154.553616,-0.2037,0.0512,0.1520,0.259
154.567798,-0.1852,0.0434,0.2173,0.289
154.579469,-0.1725,-0.0046,0.2392,0.295
154.584362,-0.1061,-0.0038,0.2465,0.268
154.593791,-0.0224,0.0311,0.2322,0.235
154.603332,0.0012,0.0282,0.1509,0.153
154.616594,0.0872,0.0495,0.0719,0.123
154.623882,0.0863,0.0494,0.0720,0.123
154.634881,0.1908,0.0352,-0.0691,0.206
154.650276,0.1828,0.0117,-0.1265,0.223
154.653820,0.2304,-0.0096,-0.1576,0.279
154.663656,0.2154,0.0098,-0.1287,0.251
154.675132,0.2071,-0.0213,-0.1166,0.239
154.684051,0.1792,-0.0041,-0.0901,0.201
154.693924,0.1580,0.0109,-0.0683,0.172
154.703863,0.1151,0.0427,-0.0273,0.126
154.713419,0.1037,0.0699,-0.0390,0.131
154.722861,0.0710,0.0993,-0.0029,0.122
154.732705,0.0535,0.1195,-0.0076,0.131
154.750439,0.0175,0.1444,-0.0005,0.145
154.752856,-0.0155,0.1711,-0.0149,0.172
154.763664,-0.0191,0.1857,-0.0103,0.187
154.775114,-0.0124,0.2162,0.0229,0.218
154.783260,0.0186,0.2297,0.0346,0.233
154.792382,0.0476,0.2256,0.0678,0.240
154.853256,0.1364,0.1922,0.0771,0.248
154.854413,0.1385,0.1891,0.0770,0.247
154.854917,0.1399,0.1857,0.0769,0.245
154.855228,0.1405,0.1824,0.0770,0.243
154.855525,0.1404,0.1792,0.0771,0.240
154.855913,0.0298,0.1402,-0.0280,0.146
154.865851,0.0293,0.0966,-0.0254,0.104
154.876458,0.0024,0.0821,-0.0587,0.101
154.883576,-0.0101,0.0607,-0.0322,0.069
154.893464,-0.0085,0.0439,-0.0726,0.085
154.903393,-0.0087,0.0324,-0.0390,0.051
154.914388,-0.0158,0.0522,-0.0054,0.055
154.923470,-0.0085,0.0486,-0.0365,0.061
154.933761,-0.0273,0.0474,0.0306,0.063
154.952302,-0.0294,0.0225,-0.0245,0.044
154.953427,-0.0412,0.0624,0.0090,0.075
154.965592,-0.0385,0.0997,0.0018,0.107
154.976006,-0.0452,0.1155,0.0353,0.129
154.983399,-0.0493,0.1313,0.0760,0.159
154.993633,-0.0484,0.1300,0.0759,0.158
155.002966,-0.0352,0.1260,0.0232,0.133
155.014767,-0.0121,0.0908,0.0039,0.092
155.023544,0.0087,0.1201,0.0277,0.124
155.033320,0.0388,0.0943,0.0108,0.103
155.043730,0.0594,0.0351,0.0418,0.081
155.053984,0.1107,0.0335,0.0010,0.116
155.070156,0.0971,0.0127,0.0417,0.106
155.073975,0.0664,0.0039,0.0321,0.074
155.083947,0.0690,0.0002,0.0609,0.092
155.093191,0.0595,-0.0061,0.0346,0.069
155.103160,0.0091,-0.0120,0.0467,0.049
155.113531,0.0021,-0.0157,-0.0227,0.028
155.123406,-0.0317,-0.0434,-0.0202,0.057
155.133228,-0.0513,-0.0612,-0.0273,0.084
155.145696,-0.0781,-0.0643,-0.0439,0.110
155.153412,-0.0616,-0.0623,-0.0343,0.094
155.169433,-0.0855,-0.0577,-0.0151,0.104
155.222900,-0.0297,-0.0649,0.0087,0.072
155.224160,-0.0284,-0.0642,0.0085,0.071
155.224497,-0.0272,-0.0632,0.0083,0.069
155.224784,-0.0258,-0.0619,0.0080,0.068
155.225075,-0.0244,-0.0601,0.0077,0.065
155.225340,-0.0233,-0.0585,0.0075,0.063
155.233073,-0.0298,-0.0286,0.0265,0.049
155.245417,-0.0194,-0.0608,-0.0120,0.065
155.253250,-0.0258,-0.0907,-0.0122,0.095
155.263112,-0.0158,-0.0889,-0.0004,0.090
155.273029,-0.0154,-0.0869,-0.0005,0.088
155.287602,-0.0031,-0.0895,-0.0007,0.090
155.292551,-0.0031,-0.0871,-0.0008,0.087
155.302639,-0.0202,-0.0681,-0.0368,0.080
155.312897,0.0178,-0.0014,0.0039,0.018
155.322228,-0.0207,0.0141,0.0852,0.089
155.333104,-0.0445,0.0078,0.0732,0.086
155.345617,-0.0251,0.0107,0.0803,0.085
155.353458,-0.0152,-0.0076,0.0898,0.091
155.363974,-0.0314,0.0075,0.0729,0.080
155.373348,-0.0095,0.0079,0.0154,0.020
155.388161,-0.0045,-0.0230,0.0106,0.026
